Recipe Name,Total Time In Mins,URL,Cleaned-Ingredients,Ingredient-count
Dahi Wale Tinda Ki Sabzi Recipe - Apple Gourd in Yogurt Curry,30,https://www.archanaskitchen.com/dahi-walla-tinda-recipe-indian-round-gourd-or-apple-gourd-curry,"tinda (apple gourd),salt,mustard oil,mustard seeds,asafoetida (hing),red chilli powder,gram flour (besan),curd,coriander (dhania) leaves,kasuri methi (dried fenugreek leaves),methi seeds (fenugreek seeds),coriander (dhania) powder,turmeric powder,green chillies,garam masala powder",15
Bharli Vangi Recipe - Maharashtrian Style Stuffed Brinjals,40,https://www.archanaskitchen.com/bharli-vangi-recipe-maharshtrian-style-stuffed-brinjals,"tomato,salt,ginger,mustard seeds,brinjal (baingan eggsplant),coriander (dhania) leaves,red chilli powder,cloves garlic,curry leaves,onion,cumin seeds (jeera),green chillies verticy,peanuts (moongphali),turmeric powder,jaggery marble,garam masala powder,sunflower oil",17
Vazhakkai Podimas Recipe (Ayurvedic Recipe With No Onion No Garlic),35,https://www.archanaskitchen.com/vazhakkai-podimas-recipe-ayurvedic-recipe-with-no-onion-no-garlic,"salt,asafoetida (hing),mustard seeds,sesame (gingelly) oil,curry leaves,white urad dal (split),lemon,turmeric powder,banana",9
Fresh Figs Ice Cream Recipe,45,https://www.archanaskitchen.com/fresh-figs-ice-cream-recipe,"caster sugar divided,milk,water,tutti frutti,figs,vanilla,lemon,dates",8
Assamese Bilahi Boror Tenga Recipe (Sour Curry With Red Lentil Fritters),70,https://www.archanaskitchen.com/assamese-bilahi-boror-tenga-recipe-sour-curry-with-red-lentil-pakodas,"tomato,salt,wheat flour,mustard oil,bay leaf (tej patta),kokum (malabar tamarind),pink masoor dal (split) hour,red chilli powder,dry red chilli,sugar,onion,canola oil pan masoor dal fritters,panch phoran masala,turmeric powder",14
Moong Dal Karara Recipe,45,https://www.archanaskitchen.com/moong-dal-karara-recipe,"salt,yellow moong dal (split),ginger,black cardamom (badi elaichi),coriander (dhania) leaves,sunflower oil pakodas,asafoetida (hing),cinnamon stick,red chilli powder,curd,coriander (dhania) powder,enos fruit salt,green chillies,garam masala powder,cumin (jeera) seeds",15
Potato Puff Pastry Recipe,130,https://www.archanaskitchen.com/potato-puff-pastry-recipe,"salt,white vinegar lemon,ginger,sunflower oil,chaat masala powder,red chilli powder,flour (maida),water,coriander (dhania) leaves,coriander (dhania) seeds,onion,cumin seeds (jeera),potato (aloo),green chillies,butter,garam masala powder,paneer cubes",17
Pizza Flavoured Idli Muffins Recipe,30,https://www.archanaskitchen.com/pizza-flavoured-idli-muffins-recipe,"pizza pasta sauce,salt,sooji (semolina rava) rice semolina,pizza oregano,red chilli flakes,black urad dal (split),mixed vegetablesveggsies (coloured capsicums,sweet corn,cheddar cheese mozzarella cheese",9
Baby Potatoes Pulao Recipe - Aloo Pulao Recipe,45,https://www.archanaskitchen.com/baby-potatoes-pulao-recipe,"tomato,basmati rice,salt,star anise,mint leaves (pudina),coriander (dhania) leaves,bay leaf (tej patta),cardamom (elaichi) podsseeds,ghee,red chilli powder,ginger garlic paste,curd,onion,cinnamon stick (dalchini),lemon,baby potatoes,cloves (laung),coriander powder,green chillies,garam masala powder",20
Rajasthani Kanji Vada Recipe,70,https://www.archanaskitchen.com/rajasthani-kanji-vada-recipe,"salt,yellow moong dal (split),ginger,black salt,asafoetida (hing),fennel seeds (saunf),green moong sprouts,red chilli powder,curry leaves,mustard seeds split (rai na kuria),green chillies,sunflower oil",12
Sour Cream Onion Dip Recipe,15,https://www.archanaskitchen.com/sour-cream-onion-dip-recipe,"salt,hung curd (greek yogurt),stalks spring onion (bulb greens),virgin olive oil,cloves garlic,lemon",6
Khajur Satori Recipe (Dates Flatbread),80,https://www.archanaskitchen.com/khajur-satori-recipe-dates-flatbread,"salt,wheat flour flour,milk,dry coconut (kopra),poppy seeds,cardamom powder (elaichi),ghee butter,dates,milk powder",9
Achari Chicken Masala Pasta Recipe,40,https://www.archanaskitchen.com/achari-chicken-masala-pasta-recipe,"tomato,salt,achari mayo,milk,penne pasta,cloves garlic,nutralite garlic oregano,dry red chillies,onion,chicken breasts",10
Mango Pulusu Recipe - Mamidi Pandu Pulusu Recipe,45,https://www.archanaskitchen.com/mamida-pandu-pulusu-mango-curry-recipe,"salt,mustard seeds,mango (ripe),asafoetida (hing),red chilli powder,curry leaves,coriander (dhania) leaves,methi seeds (fenugreek seeds),tamarind paste,green chillies,sunflower oil",11
Karwar Style Dali Thoy Recipe - Toor dal Curry,25,https://www.archanaskitchen.com/dali-thoy-recipe-karwar-style-toor-dal-curry,"salt,arhar dal (split toor dal),ghee,mustard seeds,asafoetida (hing),coriander (dhania) leaves,curry leaves,dry red chillies,turmeric powder",9
" Spiced Rajma Pulao Recipe",65,https://www.archanaskitchen.com/spiced-rajma-pulao-recipe-spiced-kidney-bean-rice-in-hindi,"salt,rice,ghee,lentil sugar,cloves garlic,kidney beans,bay leaf,cardamom,black pepper powder",9
Malaysian Nasi Lemak Rice Recipe,25,https://www.archanaskitchen.com/malaysian-nasi-lemak-rice-recipe,"salt,ginger,rice,water,coconut milk",5
Paniyaram Muttai Masala Recipe - Spicy Egg Curry Made In Paniyaram Pan,45,https://www.archanaskitchen.com/paniyaram-muttai-masala-recipe,"tomato,black peppercorns,cloves garlic,curry leaves,coriander (dhania) seeds,onion,cumin seeds (jeera),black pepper powder,green chillies,sunflower oil,coriander (dhania),salt,dry red chillies,tamarind paste,coconut,mustard seeds,water,eggs,ginger,fennel seeds (saunf),gram dal (pottukadalai)",21
Savory Oatmeal Bowl with Cabbage and Green Peas Stir Fry Recipe,30,https://www.archanaskitchen.com/savory-oatmeal-bowl-with-cabbage-and-green-peas-stir-fry-recipe,"salt,green chilli,green peas (matar),water,red chilli powder,onion,mace (javitri),cumin seeds (jeera),black pepper powder,rolled oats instant oats,turmeric powder,cabbage (patta gobi muttaikose)",12
Tofu & Capsicum Paratha Recipe (Stuffed Tofu Flatbread),60,https://www.archanaskitchen.com/tofu-capsicum-paratha-recipe-stuffed-tofu-flat-bread,"salt,wheat flour,cumin powder (jeera),coriander (dhania) leaves,green bell pepper (capsicum),tofu,green chillies,sunflower oil",8
Kerala Style Chakka Adai Recipe-Rice Flour and Jackfruit Flatbread,35,https://www.archanaskitchen.com/kerala-style-chakka-adai-recipe-rice-flour-and-jackfruit-flatbread-recipe,"salt,jackfruit ripe (kathal) seeds,coconut,cardamom (elaichi) podsseeds,sugar,rice flour",6
Baby Corn Stew Recipe,35,https://www.archanaskitchen.com/baby-corn-stew-recipe,"salt,ginger,cardamom (elaichi) podsseeds,mustard seeds,potato (aloo),red chilli powder,cloves garlic,carrot,baby corn,dry red chilli,curry leaves,onion,cinnamon stick (dalchini),black pepper powder,turmeric powder,coconut milk,coconut oil,cloves (laung)",18
Spaghetti Stir Fry Recipe,20,https://www.archanaskitchen.com/spaghetti-stir-fry-recipe,"salt,spaghetti pasta,water,carrot,italian,onion,black pepper powder,green bell pepper (capsicum),cabbage (patta gobi muttaikose),sunflower oil",10
Badami Paneer Masala Recipe -Paneer In Almond Gravy,30,https://www.archanaskitchen.com/badami-paneer-masala-recipe-paneer-in-almond-gravy,"tomato,salt,ginger,kashmiri red chilli powder,bay leaf (tej patta),paneer,cloves garlic,sugar,dry red chillies,badam (almond),onion,ghee,oil,coriander powder,turmeric powder,garam masala powder",16
Dahi Wali Singhare Ki Sabzi Recipe,40,https://www.archanaskitchen.com/dahi-wali-singhade-ki-subzi-recipe,"tomato,salt,green chilli,amchur (dry mango powder),mustard seeds,black pepper powder,gram flour (besan),curd,coriander (dhania) leaves,cumin seeds (jeera),singhade (water chestnut),coriander powder,turmeric powder,sunflower oil",14
Paneer Tikka Pulao Recipe,50,https://www.archanaskitchen.com/paneer-tikka-pulao-recipe,"basmati rice,salt,green chilli,cardamom (elaichi) podsseeds,bay leaf (tej patta),paneer,red chilli powder,gram flour (besan),curd,ginger garlic paste,onion,cumin seeds (jeera),cinnamon stick (dalchini),kasuri methi (dried fenugreek leaves),coconut oil,turmeric powder,cloves (laung),garam masala powder,sunflower oil",19
Bharma Baingan Ki Sabzi Recipe - Spicy Stuffed Brinjals,55,https://www.archanaskitchen.com/bharma-baingan-aur-pyaaz-ki-sabzi-recipe-spicy-stuffed-brinjals-with-onions,"garlic cloves,salt,cumin powder (jeera),ginger,amchur (dry mango powder),brinjal (baingan eggsplant),mint leaves (pudina),onion,green chillies paste,garam masala powder,sunflower oil",11
No Bake Dragon Fruit Jam Tarts Recipe,45,https://www.archanaskitchen.com/no-bake-dragon-fruit-jam-tarts-recipe,"dragon fruit (pitaya) scooped,digestive biscuit,strawberries,sugar,lemon,dates,butter",7
Spinach Banana Muffin Recipe,50,https://www.archanaskitchen.com/spinach-banana-muffin-recipe,"baby spinach (without stem),salt,wheat flour,bananas,baking powder,eggs,milk,virgin olive oil,baking soda,mace powder,vanilla,cinnamon powder (dalchini)",12
Muhammara Recipe - Roasted Red Bell Pepper & Walnut Dip,25,https://www.archanaskitchen.com/muhammara-recipe-roasted-red-bell-pepper-walnut-dip,"salt,red bell pepper (capsicum),cumin powder (jeera),red chilli flakes,virgin olive oil,lemon,jaggery pomegranate mollases,wheat bread crumbs,walnuts",9
UP Style Paneer In Mustard Gravy Recipe,30,https://www.archanaskitchen.com/up-style-paneer-in-mustard-gravy-recipe,"tomato,salt,cumin powder (jeera),mustard oil,paneer,coriander (dhania) leaves,cloves garlic,onion,cumin seeds (jeera),lemon,yellow mustard seeds,black pepper powder,coriander powder,turmeric powder,green chillies",15
Kara Boondi Kurma Recipe - Boondi In Coconut Milk,40,https://www.archanaskitchen.com/kara-boondi-kurma-recipe-boondi-in-coconut-milk,"tomato,salt,coriander powder,bay leaves (tej patta),mustard seeds,coriander (dhania) leaves,red chilli powder,boondi kara boondi,ginger garlic paste,curry leaves,onion,cinnamon stick (dalchini),cloves (laung),coconut milk,turmeric powder,green chillies,sunflower oil",17
Cheesy Pull Apart Bread Recipe,150,https://www.archanaskitchen.com/cheesy-pull-apart-bread-recipe,"salt,milk,mozzarella cheese,water,dry yeast,italian,sugar,garlic,cheddar cheese,flour (maida),butter",11
Kashmiri Kulith Ki Dal Recipe - Horse Gram Dal Recipe,45,https://www.archanaskitchen.com/kashmiri-kulith-ki-dal-recipe-horse-gram-dal-recipe,"salt,ginger,kashmiri red chilli powder,green chilli,ghee,asafoetida (hing),cloves garlic,water,coriander (dhania) leaves,cumin seeds (jeera),horse gram dal (kollu kulith),rice flour,turmeric powder",13
Kaju Karela Recipe - Bitter Gourd And Cashew Nuts Stir Fry,45,https://www.archanaskitchen.com/kaju-karela-recipe-bitter-gourd-and-cashew-nuts-stir-fry,"cashew nuts,salt,cumin powder (jeera),green chilli,amchur (dry mango powder),mustard seeds,karela (bitter gourd pavakkai),asafoetida (hing),potato (aloo),coconut,red chilli powder,dry red chilli,caster sugar,coriander powder,sesame seeds (til seeds),sunflower oil",16
Carrot Poriyal Recipe - Steamed Carrot Stir Fry,40,https://www.archanaskitchen.com/carrot-poriyal-recipe-steamed-carrot-stir-fry,"salt,mustard seeds,asafoetida (hing),coconut,carrot,curry leaves,dry red chilli,white urad dal (split),turmeric powder,sunflower oil",10
Black And Green Grapes Panna Cotta Recipe,120,https://www.archanaskitchen.com/black-and-green-grapes-panna-cotta-recipe,"black grapes,milk,water,amul brand,green grapes juice,gelatin unflavoured,vanilla,caster sugar,black grapes juice,green grapes",10
" Palak Gobi Sabzi (Recipe In Hindi)",40,https://www.archanaskitchen.com/palak-gobi-sabzi-recipe-in-hindi,"tomato,turmeric powder,salt,ginger,coriander,spinach,spoon garam masala powder,oil,cumin seeds,cabbage",10
Punjabi Black Chickpea Curry Recipe - Kale Chane Ki Sabzi,40,https://www.archanaskitchen.com/punjabi-black-chickpea-curry-recipe-kale-chane-ki-sabzi,"tomato,salt,garam masala powder,coriander (dhania) leaves,red chilli powder,water,ginger garlic paste,onion,cumin seeds (jeera),kala chana (brown chickpeas),sunflower oil",11
Ammini Kozhukattai (Rice Flour Dumplings) Recipe,53,https://www.archanaskitchen.com/ammini-kozhukattai-rice-flour-dumplings-recipe,"salt,mustard seeds,asafoetida (hing),coconut,water,dry red chilli,curry leaves,white urad dal (split),rice flour,sunflower oil",10
Tandoori Chicken Curry Recipe,55,https://www.archanaskitchen.com/tandoori-chicken-curry-recipe,"tomato,coriander (dhania),salt,kashmiri red chilli powder,bay leaves (tej patta),fennel seeds (saunf),tandoori masala,onion powder,water,black peppercorns,ginger garlic paste,curd,onion,chicken,cinnamon stick (dalchini),kasuri methi (dried fenugreek leaves),cloves (laung),turmeric powder,green chillies,sunflower oil",20
Baked Mathri Recipe (Non Fried Tea Time Snack),60,https://www.archanaskitchen.com/baked-mathri-recipe-a-delicious-north-indian-snack,"salt,wheat flour,ajwain (carom seeds) cumin seeds,black peppercorns,water,butter",6
Walnut Burfi Recipe - Akhrot Barfi,25,https://www.archanaskitchen.com/walnut-burfi-recipe-without-milk,"cardamom (elaichi) podsseeds,sugar,walnuts,ghee",4
Chatpata Kabuli Chana Salad - Chickpea Salad Recipe,55,https://www.archanaskitchen.com/chickpea-salad-recipe-with-tamarind-dressing,"tomato,salt,green chilli,kabuli chana (white chickpeas) al dente,chaat masala powder,coriander (dhania) leaves,onion,lemon",8
Gawarphali Ki Sabzi Recipe -Cluster Beans Sabzi,25,https://www.archanaskitchen.com/gawarphali-ki-sabzi-recipe-cluster-beans-curry,"salt,green chilli,amchur (dry mango powder),mustard seeds,asafoetida (hing),cloves garlic,gram flour (besan),gawar phali (kothavarangai cluster beans),cumin seeds (jeera),coriander powder,turmeric powder,sunflower oil",12
Thai Veg Papaya Salad Recipe (No Onion No Garlic),35,https://www.archanaskitchen.com/thai-veg-papaya-salad-recipe-no-onion-no-garlic,"tomato,green beans (french beans),green chilli,peanuts (moongphali) cashew,soy sauce,basil leaves,red yellow green bell peppers (capsicum),papaya,lemon,brown sugar (demerara sugar),sunflower oil",11
Mangalorean Kadle Manoli Recipe  - Tindora Kala Chana Sabzi,165,https://www.archanaskitchen.com/mangalorean-bundt-style-kadle-manoli-recipe-ivy-gourd-and-black-channa-stir-fry,"salt,mustard seeds,coconut,jaggery,cloves garlic,black peppercorns,tindora (dondakaya kovakkai),curry leaves,dry red chillies,onion,coriander (dhania) seeds,methi seeds (fenugreek seeds),cumin seeds (jeera),kala chana (brown chickpeas),sunflower oil",15
Makhan Bada Recipe,70,https://www.archanaskitchen.com/makhan-bada-recipe,"baking powder,ghee,pistachios,water,ghee dough,curd,sugar,cardamom powder (elaichi),flour (maida)",9
Pesto Paneer Sandwich,45,https://www.archanaskitchen.com/pesto-paneer-stuffed-french-toast-recipe,"tomato,wheat brown bread,salt,green chilli,butter sandwich,paneer,onion,basil pesto",8
Kerala Pumpkin Pachadi Recipe (Parangikai Pachadi),40,https://www.archanaskitchen.com/kerala-pumpkin-pachadi-recipe-parangikai-pachadi,"salt,ginger,parangikai pumpkin,green chilli,coconut,mustard seeds,jaggery,curry leaves,white urad dal (split),turmeric powder,sunflower oil",11
" Baby Potatoes In Tomato Gravy (Recipe In Hindi)",50,https://www.archanaskitchen.com/baby-potatoes-in-tomato-gravy-recipe-in-hindi,"tomato,turmeric powder,salt,cumin powder,red chilli powder,water,oil,coriander powder,potatoes,cardamom,lentil",11
Eggless Chocolate Chip Cupcakes With Spinach Recipe,50,https://www.archanaskitchen.com/eggless-chocolate-chip-cupcakes-with-spinach-recipe,"coconut sugar,baking powder,coconut yogurt hung yogurt (greek yogurt),bananas (spotted bananas),baking soda,badam (almond),chia seeds,cocoa powder,coconut milk,chocolate chips,spinach leaves (palak),instant oats (oatmeal)",12
Sprouted Green Gram Kosambari Recipe- With Pomegranates,25,https://www.archanaskitchen.com/sprouted-green-gram-kosambari-recipe,"salt,coconut,mustard seeds,asafoetida (hing),green moong sprouts,carrot,curry leaves,coriander (dhania) leaves,lemon,pomegranate fruit kernels,green chillies,sunflower oil",12
Jackfruit Seed Modak Recipe,70,https://www.archanaskitchen.com/jackfruit-seed-modak-recipe,"salt,jackfruit seeds (kathal),thonnai (dried leaves),ghee,sesame (gingelly) oil,water,palm sugar,cardamom powder (elaichi),rice flour",9
Whole Wheat Masala Papdi Recipe / Kadak Puri Recipe,50,https://www.archanaskitchen.com/papdi-recipe-whole-wheat-savoury-crackers,"salt,wheat flour,ghee,black pepper corns,ajwain (carom seeds)",5
Vazaithandu Neer Mor Recipe - Plantain Stem Buttermilk,15,https://www.archanaskitchen.com/vaazaithandu-neer-mor-recipe-plantain-stem-buttermilk,"plantain stem,water,curry leaves,curd,lemon,asafoetida (hing) generous hing powder",6
" Maharashtrian Aloo Bhujne (Recipe In Hindi)",40,https://www.archanaskitchen.com/maharashtrian-aloo-bhujne-recipe-in-hindi,"turmeric powder,salt,chickpea lentils,wheat germ,green chilli,spoon cumin seeds,mustard,ginger garlic paste,fenugreek seeds,dry red chillies,onion,oil,asafetida,pepper,potatoes bs,coriander seeds",16
"Pesto Pizza Recipe With Sun Dried Tomatoes, Mushrooms, Pineapples And Olives",150,https://www.archanaskitchen.com/pesto-pizza-recipe-with-sun-dried-tomatoes-mushrooms-pineapples-and-olives,"baking powder,onion powder,virgin olive oil,cloves garlic,garlic powder,cheddar cheese,salt,pineapple,mozzarella cheese,basil leaves,baking soda,flour (maida),walnuts,water knead the dough,curd,sugar,pepper,button mushrooms,sun dried tomato,chia seeds,kalamata olives",21
